id,latitude,longitude,address
16599,40.3958329,-3.6640597123284415,"Avenida de la Albufera, 61, Numancia, Madrid"
16598,40.3952416,-3.6670161,"Calle Tajos Altos, 2, San Diego, Madrid"
16597,40.38472505,-3.6402711517630175,"Calle Vélez Málaga, 23, Palomeras sureste, Madrid"
16595,40.3998278,-3.6609595,"Calle de Sierra Toledana, 1, Numancia, Madrid"
16593,40.40188445,-3.663151811268122,"Calle Santa Beatriz, 10, Numancia, Madrid"
16591,40.3890418,-3.669935359074123,"Calle de Callejo, 30, San Diego, Madrid"
16590,40.3801378,-3.6519318,"Calle de Villalobos, 1, Palomeras sureste, Madrid"
16589,40.3875807,-3.669314168948128,"Avenida de San Diego, 80, San Diego, Madrid"
16588,40.3803744,-3.6659354,"Calle de Candilejas, 78, Palomeras Bajas, Madrid"
16586,40.40017295,-3.666569117135385,"Avenida de Peña Prieta, 30, Numancia, Madrid"
16585,40.39915795,-3.6632016665357208,"Calle de la Sierra de Meira, 53, Numancia, Madrid"
16583,40.3943403,-3.6423505,"Calle de Benjamín Palencia, 32, Portazgo, Madrid"
16577,40.400410050000005,-3.65110075332072,"Calle de Ramón Pérez de Áyala, 82, Numancia, Madrid"
16576,40.3822655,-3.6637534,"Avenida San Diego, 6, San Diego, Madrid"
16574,40.39658185,-3.659371623169206,"Calle Almonacid, 30, Numancia, Madrid"
16573,40.4022033,-3.6541784,"Calle de las Marismas, 51, Numancia, Madrid"
16572,40.3853841,-3.670080233645373,"Calle de García Llamas, 40, San Diego, Madrid"
16571,40.3935914,-3.6718352879575074,"Calle pico cebollera, 44, San Diego, Madrid"
16569,40.3896938,-3.6715291,"Avenida de San Diego, 44, San Diego, Madrid"
16568,40.3859218,-3.6390549,"Calle de Fuengirola, 23, Palomeras sureste, Madrid"
16566,40.3885871,-3.6574209,"Calle Alcala de Guadaira, 26, Palomeras Bajas, Madrid"
16563,40.3960791,-3.6454511,"Travesía Humanes, 1, Portazgo, Madrid"
16562,40.3816089,-3.6530211,"Avenida de Buenos Aires, 64, Palomeras Bajas, Madrid"
16557,40.3971309,-3.6613256,"Calle Isabel Méndez, Numancia, Madrid"
16555,40.38532015,-3.6635798984105774,"Calle Higinio Rodríguez, 11, Palomeras Bajas, Madrid"
16554,40.3872105,-3.6470131,"Calle Guillermo Pingarrón, 17, Portazgo, Madrid"
16553,40.3917235,-3.665120538888889,"Plaza Martínez de la Riva, 6, San Diego, Madrid"
16552,40.39156715,-3.6706071346719646,"Avenida del Monte Igueldo, 90, San Diego, Madrid"
16551,40.3974942,-3.660638201769114,"Calle de Venancio Martín, 26, Numancia, Madrid"
16550,40.3973105,-3.666559140109888,"Calle Bustos, 2, Numancia, Madrid"
16548,40.3876047,-3.6488802,"Calle Pedro Laborde, 50, Portazgo, Madrid"
16547,40.3835969,-3.667804382268723,"Calle Imagen, 24, San Diego, Madrid"
16545,40.38484605,-3.6708494845854935,"Calle Cardenosa, 2, Entrevías, Madrid"
16544,40.39645405,-3.661603863991905,"Calle de Modesto Alonso, 23, Numancia, Madrid"
16543,40.3808439,-3.6525664,"Avenida de buenos aires, 89, Palomeras sureste, Madrid"
16542,40.3769843,-3.6646749,"Vedra, 6, Entrevías, Madrid"
16541,40.3943403,-3.6423505,"Calle de Benjamín Palencia, 19, Portazgo, Madrid"
16540,40.3816089,-3.6530211,"Avenida de Buenos Aires, 60, Palomeras Bajas, Madrid"
16539,40.3992224,-3.6625629,"Calle Vicente Bahamonde, 1, Numancia, Madrid"
16538,40.3982907,-3.6543346,"Ramón Pérez ayala, 14, Numancia, Madrid"
16537,40.3743621,-3.6573985,"Calle Cabo de Creus, 6, Entrevías, Madrid"
16536,40.38469705,-3.669106905365149,"Calle del Puerto de Arlabán, 88, San Diego, Madrid"
16534,40.39280225,-3.670618682426301,"Calle Emilio Raboso, 12, San Diego, Madrid"
16530,40.4006031,-3.6662561,"Avenida Peña Prieta, Numancia, Madrid"
16529,40.3875585,-3.6660876093978287,"Calle del Puerto de Arlabán, 45, San Diego, Madrid"
16528,40.39181555,-3.665473220326223,"Calle de Martínez de la Riva, 59, San Diego, Madrid"
16527,40.386148250000005,-3.6405476294090935,"Calle Alora, 8, Palomeras sureste, Madrid"
16525,40.39601555,-3.6473033972590025,"Calle Jadraque, 17, Portazgo, Madrid"
16524,40.3880294,-3.669529690384614,"Avenida de San Diego, 47, San Diego, Madrid"
16511,40.3738488,-3.6614648,"Calle glorietas, Entrevías, Madrid"
16510,40.38970305,-3.6650225993561367,"Calle de Martínez de la Riva, 76, San Diego, Madrid"
16509,40.3925285,-3.6700813,"Avenida del Monte Igueldo, 78, San Diego, Madrid"
16508,40.3921949,-3.6551484,"Calle Cantalapiedra, 6, Numancia, Madrid"
16507,40.3918587,-3.671051538181818,"Calle Pico Javalon, 9, San Diego, Madrid"
16503,40.3909161,-3.6628001,"Calle Sierra Bermeja, 1, San Diego, Madrid"
16502,40.3954378,-3.6622337,"Calle Picos de Europa, 11, Numancia, Madrid"
16501,40.3825022,-3.667446,"Vizconde de Arlessón, 41, San Diego, Madrid"
16500,40.3855116,-3.6690168,"Calle de Josue Lillo, San Diego, Madrid"
16497,40.3936754,-3.6579749,"Calle Castalia de Vallecas, 1, Numancia, Madrid"
16492,40.3959283,-3.6702519,"lozano, San Diego, Madrid"
16490,40.3976193,-3.658347846885411,"Calle lopez grass, 52, Numancia, Madrid"
16486,40.39090515,-3.66812785406904,"Calle hachero, 44, San Diego, Madrid"
16481,40.3966113,-3.6698682,"Robles, San Diego, Madrid"
16480,40.3827392,-3.6711107,"Calle Buendía, 29, Entrevías, Madrid"
16479,40.38866295,-3.6579360757072186,"Avenida de Palomeras, 23, Palomeras Bajas, Madrid"
16474,40.3829847,-3.6715416,"Calle Miguel de la Roca, Entrevías, Madrid"
16472,40.3750176,-3.6687466,"Calle de Montánchez, Entrevías, Madrid"
16470,40.38609,-3.6639759,"PUERTO DE BONAIGUA, Palomeras Bajas, Madrid"
16467,40.403716,-3.6592047,"Calle Garganta de Aisa, 59, Numancia, Madrid"
16465,40.3842335,-3.6728683650090903,"Mejorana, 26, Entrevías, Madrid"
16461,40.3886611,-3.6441212,"PABLO NERUDA, Palomeras sureste, Madrid"
16459,40.3817172,-3.6517842,"pablo neruda, Portazgo, Madrid"
16456,40.3815931,-3.64833248139308,"Calle de Villalobos, 51, Palomeras sureste, Madrid"
16454,40.3876983,-3.6422974,"Calle Riojanos, 13, Palomeras sureste, Madrid"
16453,40.3905326,-3.6478036217542593,"Avenida de la Albufera, 234, Portazgo, Madrid"
16450,40.39739865,-3.660337364112295,"Calle de Venancio Martín, 28, Numancia, Madrid"
16449,40.3898901,-3.666347036872986,"Calle Eduardo Requenas, 32, San Diego, Madrid"
16448,40.3876983,-3.6422974,"Calle Riojanos, 25, Palomeras sureste, Madrid"
16447,40.3831592,-3.6466541582231855,"Calle del Campo de la Paloma, 50, Palomeras sureste, Madrid"
16446,40.3931005,-3.6667193,"Calle Cachero, 18, San Diego, Madrid"
16445,40.3836324,-3.6394597,"Calle de Torremolinos, 20, Palomeras sureste, Madrid"
16443,40.3851057,-3.6727704,"Calle Avelino Fernández de la Poza, Entrevías, Madrid"
16442,40.3963591,-3.6590722,"Calle Almonacid, Numancia, Madrid"
16441,40.3887585,-3.6684874,"Manuel Maroto, San Diego, Madrid"
16440,40.3767027,-3.6635637,"Calle Vilches, Entrevías, Madrid"
16439,40.3867132,-3.6508078,"Calle Río San Pedro, Portazgo, Madrid"
16438,40.3750137,-3.6644245,"Calle Cazorla, Entrevías, Madrid"
16436,40.3953253,-3.6656943,"Calle Concordia, San Diego, Madrid"
16435,40.3826752,-3.6673523,"Travesía del doctor Sánchez, San Diego, Madrid"
16434,40.4011142,-3.6639621,"Calle Montseny, 19, Numancia, Madrid"
16433,40.3996497,-3.6639939,"Calle Mendívil, Madrid, Numancia, Madrid"
16428,40.3906583,-3.6585942,"Calle Sierra del Valle, 8 -10, Palomeras Bajas, Madrid"
16427,40.3843944,-3.668675298108695,"Calle de Peña de la Atalaya, 118, San Diego, Madrid"
16426,40.379816,-3.6723366,"peñarroya, 200, Entrevías, Madrid"
16424,40.38966635,-3.668709736089809,"Calle Palomeras, 14, San Diego, Madrid"
16423,40.3859591,-3.669079358333334,"Calle de García Llamas, 19, San Diego, Madrid"
16419,40.3827392,-3.6711107,"Calle Buendía, Entrevías, Madrid"
16417,40.3742796,-3.6694479,"ENTREVÍAS, Entrevías, Madrid"
16416,40.3925285,-3.6700813,"Avenida del Monte Igueldo, 67, San Diego, Madrid"
16412,40.3863632,-3.6626456,"Calle Higinio Rodríguez, Palomeras Bajas, Madrid"
16411,40.3924757,-3.657973,"Portazgo, 1, Numancia, Madrid"
16410,40.3918842,-3.6721683,"Calle Convenio, 91, San Diego, Madrid"
16409,40.4024006,-3.6649568,"puerto de tarancon, Numancia, Madrid"
16408,40.3895327,-3.6381943,"Calle de San Claudio, 38, Palomeras sureste, Madrid"
16407,40.3886588,-3.6488999,"Calle SIERRA SALVADA, Portazgo, Madrid"
16405,40.3806981,-3.6468873,"Avenida de Miguel Hernández, Palomeras sureste, Madrid"
16403,40.3916649,-3.6610366,"Calle Sierra de Almijara, Palomeras Bajas, Madrid"
16401,40.4030652,-3.6640609,"Calle Moreras, Numancia, Madrid"
16399,40.3833583,-3.6667082,"Calle del Vizconde de Arlessón s/n, San Diego, Madrid"
16397,40.398147,-3.660999,"sierra madrona, Numancia, Madrid"
16396,40.3919618,-3.6604038,"Calle Pena Trevinca, 9, Palomeras Bajas, Madrid"
16392,40.3784546,-3.6764996,"Calle Villarta, Entrevías, Madrid"
16390,40.3824703,-3.6706387,"Calle de Calero Pita, Entrevías, Madrid"
16389,40.3835206,-3.6724822,"Calle Cerro de la Alcazaba, Entrevías, Madrid"
16381,40.3991518,-3.663827824509709,"Calle de la Sierra de Meira, 58, Numancia, Madrid"
16379,40.3875482,-3.666797,"Calle de Albalate del Arzobispo, San Diego, Madrid"
16378,40.3967663,-3.6472873,"MARCHAMALO, Portazgo, Madrid"
16377,40.3867444,-3.6513329,"Rio de la Plata, Portazgo, Madrid"
16376,40.3977076,-3.666208275000004,"Calle Bustos, 6, Numancia, Madrid"
16375,40.3836999,-3.6556028,"Calle Hermanos García, 125, Palomeras Bajas, Madrid"
16374,40.40075745,-3.6514896535738712,"Calle de Ramón Pérez de Áyala, 74, Numancia, Madrid"
16373,40.4030161,-3.6601141,"Calle de Sierra Toledana, 31, Numancia, Madrid"
16372,40.39915695,-3.6658323001535926,"Calle Francisco Iglesias, 21, Numancia, Madrid"
16370,40.3996297,-3.6620906029160274,"Camino de Valderribas, 79, Numancia, Madrid"
16369,40.3866389,-3.6578546,"Calle de Javier de Miguel, 19, Palomeras Bajas, Madrid"
16368,40.399442750000006,-3.656752105113604,"Calle Sierra de Cuerda Larga, 47, Numancia, Madrid"
16367,40.3940877,-3.6401398,"Avenida Pablo Neruda, 11, Palomeras sureste, Madrid"
16363,40.3815908,-3.6546322,"Avenida de Pablo Neruda, 120, Palomeras Bajas, Madrid"
16362,40.3775784,-3.6717263,"Calle de Membezar, 29, Entrevías, Madrid"
16361,40.4045049,-3.661933508165132,"Calle de la Filósofa Simone Weil, 4, Numancia, Madrid"
16360,40.4028842,-3.6635457,"Calle Sierra de Segura, Numancia, Madrid"
16359,40.3802934,-3.6485465,"Calle Villalobos, 137, Palomeras sureste, Madrid"
16357,40.3911412,-3.6351255,"Calle Rafael Fernández Hijicos, Palomeras sureste, Madrid"
16356,40.3995016,-3.6586992,"Alto del León, 16, Numancia, Madrid"
16355,40.3929803,-3.669448874776117,"Calle de Teresa Maroto, 8, San Diego, Madrid"
16353,40.3902067,-3.6482351,"Calle Diego Manchado, Portazgo, Madrid"
16351,40.3962795,-3.6669125,"Calle de la Virgen, San Diego, Madrid"
16347,40.3731126,-3.6606439,"Calle CABO MACHICHACO, Entrevías, Madrid"
16346,40.3819483,-3.6323019,"Calle Charleroi, 10, Palomeras sureste, Madrid"
16345,40.3819483,-3.6323019,"Calle Charleroi, 8, Palomeras sureste, Madrid"
16341,40.388666,-3.6633607,"Calle Puerto de la Bonaigua, 42, San Diego, Madrid"
16339,40.3848733,-3.6658504,"Calle Peña de la Miel, Madrid, San Diego, Madrid"
16337,40.39101865,-3.657219524004263,"Calle Teniente Muñoz Díaz, 11, Palomeras Bajas, Madrid"
16336,40.3732258,-3.6632396,"Ronda DEL SUR, Entrevías, Madrid"
16335,40.39826225,-3.662328317076192,"Calle de Venancio Martín, 3, Numancia, Madrid"
16332,40.3804459,-3.6372549,"Calle de la Maquinilla, Madrid, Palomeras sureste, Madrid"
16331,40.3803848,-3.6328891,"Calle Yesero, 16, Palomeras sureste, Madrid"
16330,40.3880257,-3.6418169,"Avenida de la Albufera, 422, Palomeras sureste, Madrid"
16329,40.3811065,-3.6365142,"Calle de la maquinilla, 8, Palomeras sureste, Madrid"
16321,40.3873041,-3.6641933,"Calle de Martínez de la Riva, San Diego, Madrid"
16319,40.3861173,-3.6544041,"juan antonio maroto, Palomeras Bajas, Madrid"
16316,40.3883924,-3.6530698,"Avenida de Buenos Aires, Palomeras Bajas, Madrid"
16314,40.3960543,-3.6707873,"Calle Lozano, Madrid, San Diego, Madrid"
16309,40.3866389,-3.6578546,"Calle de Javier de Miguel, 7, Palomeras Bajas, Madrid"
16308,40.39216055,-3.669140825492782,"Calle Puerto Alto, 57, San Diego, Madrid"
16307,40.4011142,-3.6639621,"Calle Montseny, 2, Numancia, Madrid"
16305,40.4010005,-3.6574303,"Calle Sierra de Cuerda Larga, 12, Numancia, Madrid"
16302,40.3937125,-3.6559059,"Calle Risco de Peloche, 2 -12, Numancia, Madrid"
16296,40.390556,-3.6428524,"san claudio, Palomeras sureste, Madrid"
16291,40.378749,-3.6698993,"Calle Campiña, Entrevías, Madrid"
16289,40.3898789,-3.6484355,"Calle de Ramírez Tomé, Portazgo, Madrid"
16283,40.3767044,-3.6662788,"Cazorla, Entrevías, Madrid"
16281,40.3861559,-3.6690568,"Calle de García Llamas, Madrid, San Diego, Madrid"
16273,40.3845996,-3.6551948,"Plaza San Diego, Palomeras Bajas, Madrid"
16271,40.3960543,-3.6707873,"Calle Lozano, 19, San Diego, Madrid"
16270,40.3998766,-3.6647243,"Calle Puerto de la Magdalena, Numancia, Madrid"
16268,40.3808434,-3.6469488,"Calle Leoneses, Palomeras sureste, Madrid"
16264,40.4039672,-3.661075272683132,"Calle Julián del Cerro, 22, Numancia, Madrid"
16263,40.3793389,-3.650831250948541,"Avenida de Miguel Hernández, 120, Palomeras sureste, Madrid"
16262,40.39765,-3.648275,"Calle Marchamalo, Portazgo, Madrid"
16259,40.381831,-3.6658959,"DOCTOR SANCHEZ, San Diego, Madrid"
16258,40.3941833,-3.6660957981255633,"Colonia Erillas, 28, San Diego, Madrid"
16256,40.3849257,-3.6410444,"Alora, Palomeras sureste, Madrid"
16251,40.4022033,-3.6541784,"Calle de las Marismas, Numancia, Madrid"
16248,40.38653645,-3.6669911552777794,"Calle del Puerto de Arlabán, 75, San Diego, Madrid"
16244,40.388666,-3.6633607,"Calle Puerto de la Bonaigua, Palomeras Bajas, Madrid"
16243,40.3883308,-3.6476896,"Calle Vesubio, 10, Portazgo, Madrid"
16242,40.4028694,-3.6547232,"Las Marismas, Numancia, Madrid"
16239,40.3818837,-3.6747505,"Mestanza, Entrevías, Madrid"
16238,40.3767027,-3.6635637,"vilches, Entrevías, Madrid"
16237,40.40338005,-3.661237724293737,"Calle del Doctor Lozano, 21, Numancia, Madrid"
16226,40.3880238,-3.6462684,"Calle Santiago Alió, Portazgo, Madrid"
16224,40.3908006,-3.6471212,"Calle Santillana del Mar, Portazgo, Madrid"
16223,40.3721441,-3.6615039,"Calle Lele del Pozo, Entrevías, Madrid"
16220,40.3906081,-3.648613,"Calle Adrada de Haza, Portazgo, Madrid"
16219,40.3959911,-3.6479022,"Calle Jadraque, Portazgo, Madrid"
16218,40.3945367,-3.6605589,"Calle SANZ RASO, Numancia, Madrid"
16213,40.38010065,-3.678242463274168,"Ronda del Sur, 103, Entrevías, Madrid"
16212,40.3822926,-3.6676685,"Calle Vizconde de arlesson, San Diego, Madrid"
16209,40.3946086,-3.6453946,"Calle Humanes, Portazgo, Madrid"
16206,40.3989327,-3.6618331,"Calle Pilar Nogueiro, Numancia, Madrid"
16204,40.3990354,-3.667182946618153,"Calle Emilio Ortuño, 6, Numancia, Madrid"
16201,40.3910684,-3.6650285,"Plaza de la Sierra Carbonera, San Diego, Madrid"
16200,40.3891561,-3.6592245,"Avenida de Palomeras, Palomeras Bajas, Madrid"
16193,40.3856229,-3.6390038,"Calle Benadalid, Palomeras sureste, Madrid"
16176,40.3757877,-3.6627491,"Calle Villacarrillo, Entrevías, Madrid"
16173,40.3796784,-3.6369539,"Calle Maquinilla, Palomeras sureste, Madrid"
16170,40.39413385,-3.659700682495016,"Calle Sanz Raso, 38, Numancia, Madrid"
16167,40.3930132,-3.659194,"PORTAZGO, Palomeras Bajas, Madrid"
16163,40.3995016,-3.6586992,"Alto del León, Numancia, Madrid"
16159,40.38868175,-3.6452652400126384,"Travesía Santiago Alió, 2, Portazgo, Madrid"
16158,40.4038534,-3.6649276,"Calle Tejar de la Pastora, Numancia, Madrid"
16156,40.3878529,-3.6493789,"Calle Guadaíra, Portazgo, Madrid"
16152,40.3866612,-3.6463388,"Calle Guillermo Pingarrón s/n, Portazgo, Madrid"
16151,40.40021075,-3.6563513838056014,"Calle Sierra de Cuerda Larga, 37, Numancia, Madrid"
16150,40.3944226,-3.66385,"Colonia Erillas, Madrid, San Diego, Madrid"
16149,40.3876964,-3.645548,"guadiato, 3, Portazgo, Madrid"
16148,40.4011142,-3.6639621,"Calle MONTSENY, Numancia, Madrid"
16146,40.3991518,-3.663827824509709,"Sierra de meira, 58, Numancia, Madrid"
16145,40.3863632,-3.6626456,"Higinio Rodríguez, Palomeras Bajas, Madrid"
16144,40.3827766,-3.6405642,"Calle de Fuente de Piedra s/n, Palomeras sureste, Madrid"
16141,40.3850891,-3.6376768,"Calle de Casabermeja, Palomeras sureste, Madrid"
16140,40.3974377,-3.6589559,"Calle López Grass, Numancia, Madrid"
16137,40.3835206,-3.6724822,"CERRO DE LA ALCAZABA, Entrevías, Madrid"
16135,40.3801839,-3.6373301,"Calle de la Maquinilla, 15, Palomeras sureste, Madrid"
16126,40.3819483,-3.6323019,"Charleroi, Palomeras sureste, Madrid"
16125,40.3895866,-3.670563033524358,"Calle de Callejo, 7, San Diego, Madrid"
16124,40.3837985,-3.6416160120370007,"Calle Rincón de la Victoria, 12, Palomeras sureste, Madrid"
16123,40.3828824,-3.6507458,"Calle TANGER, 1, Portazgo, Madrid"
16119,40.3880257,-3.6418169,"Avenida de la Albufera s/n, Palomeras sureste, Madrid"
16116,40.3996497,-3.6639939,"Calle Mendívil, Numancia, Madrid"
16111,40.3948082,-3.6577324,"Calle Enrique Velasco, Numancia, Madrid"
16109,40.3747166,-3.6684372,"Calle de Andévalo, Entrevías, Madrid"
16100,40.3896938,-3.6715291,"Avenida de San Diego, 12, San Diego, Madrid"
16092,40.3988248,-3.6663348,"Calle Emilio Ortuño, Numancia, Madrid"
16090,40.3922368,-3.6719002,"Calle Pico Javalon, San Diego, Madrid"
16086,40.3928854,-3.6411881,"Calle MALGRAT DE MAR, Portazgo, Madrid"
16084,40.3813276,-3.6541005,"Calle de Tristana, Palomeras Bajas, Madrid"
16075,40.391649,-3.6680024,"Calle Sierra de Alcubierre, San Diego, Madrid"
16071,40.3896604,-3.6696677,"Calle de Pablo Rica, San Diego, Madrid"
16062,40.4042535,-3.6621288,"Calle Julián del Cerro, Numancia, Madrid"
16057,40.3918842,-3.6721683,"Calle Convenio, San Diego, Madrid"
16054,40.3937606,-3.6591856,"Calle del Barco Sinaia, Numancia, Madrid"
16052,40.3916685,-3.6651877,"Plaza MARTINEZ DE LA RIVA, San Diego, Madrid"
16050,40.3896987,-3.670951,"Travesía de Palomeras, San Diego, Madrid"
16048,40.389733,-3.6685185,"Calle Palomeras, San Diego, Madrid"
16040,40.38455215,-3.669246411104544,"Calle del Puerto de Arlabán, 90, San Diego, Madrid"
16038,40.3911222,-3.6672333,"Calle Encarnación González, 22, San Diego, Madrid"
16037,40.3924568,-3.6574567342199424,"Avenida de la Albufera, 147, Numancia, Madrid"
16036,40.3920987,-3.6428301,"Calle Pont de Molins, Portazgo, Madrid"
16033,40.4615847,-3.7686056,"Calle Camarines, Aravaca, Madrid"
16032,40.4470113,-3.7801128,"Avenida del Talgo, Aravaca, Madrid"
16031,40.4289237,-3.7149592,"Calle de Quintana, Argüelles, Madrid"
16030,40.4293494,-3.720405,"Calle del Marqués de Urquijo, Argüelles, Madrid"
16027,40.4636021,-3.7112619,"Calle Azuaga, Valdezarza, Madrid"
16025,40.4289237,-3.7149592,"Calle Quintana, Argüelles, Madrid"
16024,40.4504098,-3.7799785,"Calle de las Rosas de Aravaca, 37, Aravaca, Madrid"
16022,40.4579825,-3.7958523,"Calle Almanzora, Aravaca, Madrid"
16021,40.4470113,-3.7801128,"Avenida DEL TALGO, Aravaca, Madrid"
16020,40.44772195,-3.716614866803512,"Plaza Ciudad de Viena, 6, Ciudad Universitaria, Madrid"
16019,40.4228482,-3.71527,"Calle Irun, 15, Argüelles, Madrid"
16010,40.4605276,-3.711022,"Calle de Sánchez Preciado, Valdezarza, Madrid"
16009,40.4583984,-3.7656653,"horche, 4, Aravaca, Madrid"
16008,40.4475461,-3.7106131,"Calle de Juan Montalvo, Ciudad Universitaria, Madrid"
16007,40.4713602,-3.7227532,"Calle Valderroman, Valdezarza, Madrid"
16005,40.46711,-3.7229102,"Avenida de Juan Andrés, Valdezarza, Madrid"
16004,40.4298031,-3.7186351,"Calle del Marqués de Urquijo, 24, Argüelles, Madrid"
16000,40.4386767,-3.731505,"Juan Herrera, Ciudad Universitaria, Madrid"
15997,40.449586,-3.7897401,"Calle Unicornio, Aravaca, Madrid"
15994,40.4007842,-3.645123,"Calle de la Encomienda de Palacios, Fontarrón, Madrid"
15992,40.4026174,-3.6484792,"Calle del Corregidor Juan Francisco de Luján, Fontarrón, Madrid"
15989,40.4055256,-3.644278,"Calle de la Cañada, Vinateros, Madrid"
15987,40.3977984,-3.6401529,"Calle de la Tacona, Fontarrón, Madrid"
15986,40.4047112,-3.6362826,"Pasaje Valdilecha, Marroquina, Madrid"
15985,40.40597155,-3.652841300000004,"Avenida de Moratalaz, 109, Media Legua, Madrid"
15981,40.4074288,-3.649456,"Calle de la Marroquina, Marroquina, Madrid"
15979,40.3980417,-3.640352813410369,"Calle Tacona, 87, Fontarrón, Madrid"
15978,40.4038255,-3.6473325,"Calle HACIENDA DE PAVONES, Vinateros, Madrid"
15976,40.4008745,-3.636345,"Calle de la Hacienda de Pavones, Fontarrón, Madrid"
15975,40.4107462,-3.6559901,"Calle del Camino de los Vinateros, Media Legua, Madrid"
15973,40.41029365,-3.6429822136974135,"Calle Augusto González Besada, 10, Marroquina, Madrid"
15969,40.4070765,-3.6331993,"Pasaje Cobena, Marroquina, Madrid"
15968,40.4123085,-3.6286373,"Calle de la Fuente Carrantona, Horcajo, Madrid"
15966,40.40848,-3.6367437,"Calle Mérida, Marroquina, Madrid"
15964,40.4070765,-3.6331993,"Pasaje cobeña, Marroquina, Madrid"
15960,40.40737,-3.6582704,"Calle del Arroyo de la Media Legua, Media Legua, Madrid"
15958,40.4084271,-3.661131022210884,"Calle del Corregidor Diego de Valderrábano, 4, Media Legua, Madrid"
15957,40.4078677,-3.6455836,"Camino DE VINATEROS, Vinateros, Madrid"
15955,40.4026174,-3.6484792,"Corregidor Juan Francisco de Luján, Fontarrón, Madrid"
15953,40.4101496,-3.6465629,"Calle Marroquina, Marroquina, Madrid"
15952,40.407245,-3.6592545,"Av. Moratalaz, Media Legua, Madrid"
15950,40.4095629,-3.6315777,"Calle Paular, Marroquina, Madrid"
15949,40.4007842,-3.645123,"ENCOMIENDA DE PALACIOS, Fontarrón, Madrid"
15943,40.4096896,-3.636451,"Calle Antonio Cumella, Marroquina, Madrid"
15941,40.4108606,-3.6573099,"Calle del Camino de los Vinateros, 9, Media Legua, Madrid"
15939,40.4055332,-3.6406396,"Pico de Artilleros, Vinateros, Madrid"
15938,40.4061676,-3.626346916216767,"BRUJAS, 1, Horcajo, Madrid"
15936,40.4079983,-3.6340182,"Avenida del Doctor García Tapia, Marroquina, Madrid"
15935,40.4096914,-3.63978,"Avenida del Doctor García Tapia, 129, Marroquina, Madrid"
15934,40.4038255,-3.6473325,"Hacienda de pavones, Vinateros, Madrid"
15931,40.4081021,-3.6452378,"Avenida Moratalaz, Vinateros, Madrid"
15929,40.4081021,-3.6452378,"Avenida de Moratalaz, Vinateros, Madrid"
15928,40.4049525,-3.644541,"CAÑADA, Vinateros, Madrid"
15926,40.41063225,-3.63614665,"Calle Antonio Cumella, 27, Marroquina, Madrid"
15925,40.402608650000005,-3.650693420668588,"fontarron, Fontarrón, Madrid"
15914,40.4096896,-3.636451,"Calle ANTONIO CUMELLA, Marroquina, Madrid"
15912,40.4079983,-3.6340182,"doctor garcia tapia, Marroquina, Madrid"
15899,40.4082005,-3.6527531,"Calle del Arroyo Belincoso, Marroquina, Madrid"
15896,40.4104023,-3.6513788,"Calle del Corregidor Señor de la Elipa, Marroquina, Madrid"
15894,40.4072414,-3.653470947254923,"Calle Entre Arroyos, Media Legua, Madrid"
15892,40.4031734,-3.6263829,"Calle Atenas, 6, Pavones, Madrid"
15890,40.40417155,-3.649034014707431,"Calle del Corregidor Alonso de Tobar, 19, Fontarrón, Madrid"
15889,40.40224695,-3.6423269663927216,"Calle de la Hacienda de Pavones, 152, Fontarrón, Madrid"
15888,40.409938,-3.6432786,"Calle Augusto González Besada, Marroquina, Madrid"
15881,40.4075081,-3.6436362,"Calle del Corregidor Juan de Bobadilla, Vinateros, Madrid"
15880,40.4007842,-3.645123,"Calle de la Encomienda de Palacios, Madrid, Fontarrón, Madrid"
15878,40.4096175,-3.6491684,"Calle del Camino de los Vinateros, 83, Marroquina, Madrid"
15877,40.4108203,-3.651443877849152,"Calle del Corregidor Señor de la Elipa, 3, Marroquina, Madrid"
15876,40.402608650000005,-3.650693420668588,"Arroyo de fontarron, Fontarrón, Madrid"
15874,40.402608650000005,-3.650693420668588,"Arroyo de Fontarrón, Fontarrón, Madrid"
15873,40.4026174,-3.6484792,"Calle del Corregidor Juan Francisco de Luján, Madrid Fontarrón, Moratalaz, Fontarrón, Madrid"
15872,40.3977984,-3.6401529,"Calle La Tacona, Fontarrón, Madrid"
15871,40.40046955,-3.6440561717947344,"Calle de la Encomienda de Palacios, 74, Fontarrón, Madrid"
15868,40.4078277,-3.647705,"Calle de la Marroquina, 40, Marroquina, Madrid"
15867,40.4074228,-3.6293111,"Avenida del Doctor García Tapia, 159, Horcajo, Madrid"
15857,40.4038255,-3.6473325,"Calle Hacienda de Pavones, Vinateros, Madrid"
15856,40.3977984,-3.6401529,"Calle Tacona, Fontarrón, Madrid"
15855,40.4035793,-3.6484872,"Calle CORREGIDOR ALONSO DE TOBAR, Fontarrón, Madrid"
15850,40.402524,-3.647009868291736,"Calle del Corregidor Juan Francisco de Luján, 55, Fontarrón, Madrid"
15848,40.40946815,-3.636169982083315,"Calle Antonio Cumella, 6, Marroquina, Madrid"
15846,40.408837,-3.63534791018013,"Avenida del Doctor García Tapia, 147, Marroquina, Madrid"
15842,40.4110534,-3.651325761052062,"Calle del Corregidor Señor de la Elipa, 7, Marroquina, Madrid"
15841,40.414115,-3.6595749,"Avenida del Doctor García Tapia, 27, Media Legua, Madrid"
15840,40.400530450000005,-3.642315392088904,"Calle de la Encomienda de Palacios, 57, Fontarrón, Madrid"
